2025-04-10 20:36:22.966 [main] INFO  nju.jgd.wc.WordCountStreamDemo - Starting WordCountBatchDemo...
2025-04-10 20:38:33.106 [Split Reader: Custom File Source -> Flat Map (8/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Split Reader: Custom File Source -> Flat Map (8/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_7_0).
2025-04-10 20:38:33.106 [Split Reader: Custom File Source -> Flat Map (1/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Split Reader: Custom File Source -> Flat Map (1/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_0_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.106 [Split Reader: Custom File Source -> Flat Map (1/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Split Reader: Custom File Source -> Flat Map (1/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_0_0).
2025-04-10 20:38:33.106 [Split Reader: Custom File Source -> Flat Map (7/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Split Reader: Custom File Source -> Flat Map (7/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_6_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.106 [Split Reader: Custom File Source -> Flat Map (7/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Split Reader: Custom File Source -> Flat Map (7/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_6_0).
2025-04-10 20:38:33.108 [Split Reader: Custom File Source -> Flat Map (3/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Split Reader: Custom File Source -> Flat Map (3/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_2_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.108 [Split Reader: Custom File Source -> Flat Map (3/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Split Reader: Custom File Source -> Flat Map (3/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_2_0).
2025-04-10 20:38:33.109 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (4/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_3_0.
2025-04-10 20:38:33.109 [Split Reader: Custom File Source -> Flat Map (6/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Split Reader: Custom File Source -> Flat Map (6/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_5_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.109 [Split Reader: Custom File Source -> Flat Map (6/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Split Reader: Custom File Source -> Flat Map (6/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_5_0).
2025-04-10 20:38:33.110 [Split Reader: Custom File Source -> Flat Map (2/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Split Reader: Custom File Source -> Flat Map (2/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_1_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.110 [Split Reader: Custom File Source -> Flat Map (2/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Split Reader: Custom File Source -> Flat Map (2/8)#0 (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_1_0).
2025-04-10 20:38:33.111 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_6_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.111 [Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_6_0).
2025-04-10 20:38:33.109 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (1/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_0_0.
2025-04-10 20:38:33.112 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (4/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_3_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.112 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (7/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_6_0.
2025-04-10 20:38:33.112 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (5/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_4_0.
2025-04-10 20:38:33.112 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (1/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_0_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.113 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (8/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_7_0.
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_1_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_1_0).
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_4_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_4_0).
2025-04-10 20:38:33.113 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (7/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_6_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_7_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_7_0).
2025-04-10 20:38:33.113 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (3/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_2_0.
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_5_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.114 [Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_5_0).
2025-04-10 20:38:33.114 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_2_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.114 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_0_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.114 [Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_2_0).
2025-04-10 20:38:33.113 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_3_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.113 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (5/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_4_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.114 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (6/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_5_0.
2025-04-10 20:38:33.114 [Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_3_0).
2025-04-10 20:38:33.114 [Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0] INFO  org.apache.flink.runtime.taskmanager.Task - Freeing task resources for Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0 (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_0_0).
2025-04-10 20:38:33.115 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Split Reader: Custom File Source -> Flat Map (2/8)#0 262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_1_0.
2025-04-10 20:38:33.115 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (8/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_7_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.115 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (7/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_6_0.
2025-04-10 20:38:33.115 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (3/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_2_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.115 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (2/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_1_0.
2025-04-10 20:38:33.116 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (5/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_4_0.
2025-04-10 20:38:33.116 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (6/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_5_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.116 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (8/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_7_0.
2025-04-10 20:38:33.116 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (6/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_5_0.
2025-04-10 20:38:33.117 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (3/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_2_0.
2025-04-10 20:38:33.117 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Split Reader: Custom File Source -> Flat Map (2/8) (262ee612c967a8da2161b23d5580302b_20ba6b65f97481d5570070de90e4e791_1_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.117 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (4/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_3_0.
2025-04-10 20:38:33.117 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (7/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_6_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.117 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Un-registering task and sending final execution state FINISHED to JobManager for task Keyed Aggregation -> Sink: Print to Std. Out (1/8)#0 262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_0_0.
2025-04-10 20:38:33.119 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 6727fa6cff79f573a94a9f8689e41c12: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=7}]
2025-04-10 20:38:33.119 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (2/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_1_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.120 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (5/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_4_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.120 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 6727fa6cff79f573a94a9f8689e41c12: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=6}]
2025-04-10 20:38:33.120 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 6727fa6cff79f573a94a9f8689e41c12: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=5}]
2025-04-10 20:38:33.121 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (8/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_7_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.121 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 6727fa6cff79f573a94a9f8689e41c12: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=4}]
2025-04-10 20:38:33.121 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (6/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_5_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.122 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 6727fa6cff79f573a94a9f8689e41c12: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=3}]
2025-04-10 20:38:33.122 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (3/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_2_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.122 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 6727fa6cff79f573a94a9f8689e41c12: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=2}]
2025-04-10 20:38:33.123 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (4/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_3_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.123 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Received resource requirements from job 6727fa6cff79f573a94a9f8689e41c12: [ResourceRequirement{resourceProfile=ResourceProfile{UNKNOWN}, numberOfRequiredSlots=1}]
2025-04-10 20:38:33.124 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Keyed Aggregation -> Sink: Print to Std. Out (1/8) (262ee612c967a8da2161b23d5580302b_b5c8d46f3e7b141acf271f12622e752b_0_0) switched from RUNNING to FINISHED.
2025-04-10 20:38:33.125 [flink-pekko.actor.default-dispatcher-7] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Clearing resource requirements of job 6727fa6cff79f573a94a9f8689e41c12
2025-04-10 20:38:33.126 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.executiongraph.ExecutionGraph - Job Flink Streaming Job (6727fa6cff79f573a94a9f8689e41c12) switched from state RUNNING to FINISHED.
2025-04-10 20:38:33.126 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Stopping checkpoint coordinator for job 6727fa6cff79f573a94a9f8689e41c12.
2025-04-10 20:38:33.134 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.minicluster.MiniCluster - Shutting down Flink Mini Cluster
2025-04-10 20:38:33.134 [flink-pekko.actor.default-dispatcher-7] INFO  org.apache.flink.runtime.dispatcher.StandaloneDispatcher - Job 6727fa6cff79f573a94a9f8689e41c12 reached terminal state FINISHED.
2025-04-10 20:38:33.135 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Stopping TaskExecutor pekko://flink/user/rpc/taskmanager_0.
2025-04-10 20:38:33.137 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Close ResourceManager connection f747ea87f637673c4580ea217f0727ba.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.StandaloneResourceManager - Closing TaskExecutor connection b0e5736a-4638-4376-b661-c2597ed285c2 because: The TaskExecutor is shutting down.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.FineGrainedSlotManager - Unregistering task executor 955120e4e54ee2794d2975860b03da5b from the slot manager.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 99aaf62b092b040ee2a242bfdc5047b8.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot d91b87d29edae575fc58a8accebadcca.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 8873cc1aa133f44f16cc0bb423f7a449.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 1b4f297c82096623894bdd82a066ee5c.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot bcdc13fb55346ccfd6b3306a75f482aa.
2025-04-10 20:38:33.138 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 82f16b31af7764706e5a7a3d969a7624.
2025-04-10 20:38:33.139 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 12542b778fd06843c73b992be81fce41.
2025-04-10 20:38:33.139 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.resourcemanager.slotmanager.DefaultSlotStatusSyncer - Freeing slot 322ff22bf572ecea9a39d3c72eb2c68f.
2025-04-10 20:38:33.139 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.TaskExecutor - Close JobManager connection for job 6727fa6cff79f573a94a9f8689e41c12.
2025-04-10 20:38:33.140 [flink-pekko.actor.default-dispatcher-5] INFO  org.apache.flink.runtime.dispatcher.DispatcherRestEndpoint - Shutting down rest endpoint.
2025-04-10 20:38:33.141 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.state.TaskExecutorStateChangelogStoragesManager - Shutting down TaskExecutorStateChangelogStoragesManager.
2025-04-10 20:38:33.141 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.state.TaskExecutorChannelStateExecutorFactoryManager - Shutting down TaskExecutorChannelStateExecutorFactoryManager.
2025-04-10 20:38:33.141 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.jobmaster.JobMaster - Stopping the JobMaster for job 'Flink Streaming Job' (6727fa6cff79f573a94a9f8689e41c12).
2025-04-10 20:38:33.143 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:9, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: 99aaf62b092b040ee2a242bfdc5047b8, jobId: 6727fa6cff79f573a94a9f8689e41c12).
2025-04-10 20:38:33.144 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:12, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: d91b87d29edae575fc58a8accebadcca, jobId: 6727fa6cff79f573a94a9f8689e41c12).
2025-04-10 20:38:33.145 [flink-pekko.actor.default-dispatcher-8] INFO  org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool - Releasing slot [99aaf62b092b040ee2a242bfdc5047b8].
2025-04-10 20:38:33.145 [flink-pekko.actor.default-dispatcher-9] INFO  org.apache.flink.runtime.taskexecutor.slot.TaskSlotTableImpl - Free slot TaskSlot(index:14, state:ALLOCATED, resource profile: ResourceProfile{taskHeapMemory=128.000gb (137438953472 bytes), taskOffHeapMemory=128.000gb (137438953472 bytes), managedMemory=16.000mb (16777216 bytes), networkMemory=8.000mb (8388608 bytes)}, allocationId: 8873cc1aa133f44f16cc0bb423f7a449, jobId: 6727fa6cff79f573a94a9f8689e41c12).
